"date","region_municipality_code","weeknumber","RNA_value","municipality_name","population","Total_reported","Hospital_admission","Deceased","reported_norm","hospital_norm","deceased_norm"
2021-03-15,"GM0847","11",10577987779000,"Someren",19368,92,0,0,475.010326311442,0,0
2021-03-15,"GM0848","11",213068385000,"Son en Breugel",17322,56,0,0,323.288303891006,0,0
2021-03-15,"GM0851","11",13997846766666.7,"Steenbergen",24416,85,2,0,348.132372214941,8.1913499344692,0
2021-03-15,"GM0852","11",2973803537400,"Waterland",17424,64,1,0,367.309458218549,5.73921028466483,0
2021-03-15,"GM0855","11",6668316666000,"Tilburg",219789,665,3,1,302.562912611641,1.36494547042846,0.454981823476152
2021-03-15,"GM0856","11",4396050542500,"Uden",42119,170,1,1,403.618319523256,2.37422540896033,2.37422540896033
2021-03-15,"GM0858","11",NA,"Valkenswaard",31193,88,3,2,282.114576988427,9.61754239733273,6.41169493155516
2021-03-15,"GM0861","11",NA,"Veldhoven",45466,175,4,0,384.90300444288,8.79778295869441,0
2021-03-15,"GM0865","11",764902298750,"Vught",26558,60,0,0,225.920626553204,0,0
2021-03-15,"GM0866","11",NA,"Waalre",17456,47,1,1,269.248395967003,5.72868927589368,5.72868927589368
2021-03-15,"GM0867","11",4426952638444.44,"Waalwijk",48637,129,0,0,265.230174558464,0,0
2021-03-15,"GM0873","11",10163893957500,"Woensdrecht",21876,43,0,0,196.562442859755,0,0
2021-03-15,"GM0879","11",815540606666.667,"Zundert",21829,21,0,0,96.2022996930689,0,0
2021-03-15,"GM0880","11",849653066857.143,"Wormerland",16270,71,1,0,436.385986478181,6.14628149969269,0
2021-03-15,"GM0882","11",2965653910000,"Landgraaf",37445,43,1,2,114.835091467486,2.67058352249967,5.34116704499933
2021-03-15,"GM0888","11",441550868000,"Beek",15865,24,0,0,151.276394579263,0,0
2021-03-15,"GM0889","11",1482208425000,"Beesel",13482,56,0,0,415.368639667705,0,0
2021-03-15,"GM0893","11",789768494166.667,"Bergen (L,)",13085,19,0,0,145.204432556362,0,0
2021-03-15,"GM0899","11",1064911070000,"Brunssum",27821,67,0,1,240.825275870745,0,3.59440710254843
2021-03-15,"GM0907","11",2884781180000,"Gennep",16921,18,1,0,106.376691684889,5.90981620471603,0
2021-03-15,"GM0917","11",653204270500,"Heerlen",87086,148,3,0,169.94694899295,3.44487058769492,0
2021-03-15,"GM0928","11",10965527645000,"Kerkrade",45749,128,0,0,279.787536339592,0,0
2021-03-15,"GM0935","11",14645599291666.7,"Maastricht",121575,216,7,2,177.668106107341,5.75776269792309,1.64507505654946
2021-03-15,"GM0938","11",2621396430000,"Meerssen",18828,19,0,0,100.913533035904,0,0
2021-03-15,"GM0944","11",1339050800000,"Mook en Middelaar",7847,8,0,0,101.949789728559,0,0
2021-03-15,"GM0946","11",738773487666.667,"Nederweert",17019,60,0,1,352.547153181738,0,5.8757858863623
2021-03-15,"GM0957","11",6849358026000,"Roermond",58260,124,1,2,212.838997596979,1.7164435290079,3.43288705801579
2021-03-15,"GM0965","11",2150331911000,"Simpelveld",10555,8,0,0,75.7934628138323,0,0
2021-03-15,"GM0971","11",1.9571903e+13,"Stein",25007,67,0,0,267.924981005319,0,0
2021-03-15,"GM0981","11",5865406650000,"Vaals",10105,9,0,0,89.0648193963384,0,0
2021-03-15,"GM0983","11",11250170707500,"Venlo",101802,454,4,1,445.963733521935,3.9291958900611,0.982298972515275
2021-03-15,"GM0984","11",9251402545000,"Venray",43614,158,0,1,362.268996193883,0,2.29284174806255
2021-03-15,"GM0986","11",143908769333.333,"Voerendaal",12475,23,1,0,184.36873747495,8.01603206412826,0
2021-03-15,"GM0988","11",6450974460000,"Weert",50105,99,0,1,197.585071350165,0,1.99580880151681
2021-03-15,"GM0994","11",783551766666.667,"Valkenburg aan de Geul",16367,24,0,1,146.636524714364,0,6.10985519643184
2021-03-15,"GM0995","11",8.839155e+12,"Lelystad",78598,133,2,0,169.215501666709,2.5445940100257,0
2021-03-15,"GM1507","11",2659141487500,"Horst aan de Maas",42429,137,0,0,322.892361356619,0,0
2021-03-15,"GM1509","11",4750659881000,"Oude IJsselstreek",39388,121,0,2,307.200162486036,0,5.07768863613283
2021-03-15,"GM1525","11",2345627589666.67,"Teylingen",37440,77,0,0,205.662393162393,0,0
2021-03-15,"GM1581","11",11314463866900,"Utrechtse Heuvelrug",49580,92,3,0,185.55869302138,6.05082694634933,0
2021-03-15,"GM1586","11",1725170325083.33,"Oost Gelre",29627,63,1,0,212.643872143653,3.37529955783576,0
2021-03-15,"GM1598","11",3545146579111.11,"Koggenland",22749,139,0,0,611.015868829399,0,0
2021-03-15,"GM1621","11",2274646975875,"Lansingerland",62373,165,1,0,264.537540281853,1.60325781989002,0
2021-03-15,"GM1640","11",5392293289833.33,"Leudal",35879,140,1,0,390.200395774687,2.78714568410491,0
2021-03-15,"GM1641","11",6825072248833.33,"Maasgouw",23965,73,1,0,304.610890882537,4.17275192989777,0
2021-03-15,"GM1652","11",1568997370600,"Gemert-Bakel",30723,67,3,0,218.077661686684,9.76467141880676,0
2021-03-15,"GM1655","11",1487520150000,"Halderberge",30284,66,0,0,217.936864350812,0,0
2021-03-15,"GM1658","11",4.2164e+10,"Heeze-Leende",16152,57,1,0,352.897473997028,6.19118375433383,0
2021-03-15,"GM1659","11",1917223780333.33,"Laarbeek",22523,69,0,0,306.353505305688,0,0
2021-03-15,"GM1667","11",3399724752000,"Reusel-De Mierden",13112,22,1,0,167.785234899329,7.62660158633313,0
2021-03-15,"GM1669","11",1199516546250,"Roerdalen",20574,40,2,0,194.420141926704,9.72100709633518,0
2021-03-15,"GM1674","11",3770240250000,"Roosendaal",77251,230,0,0,297.730773711667,0,0
2021-03-15,"GM1676","11",5088305714285.71,"Schouwen-Duiveland",33839,49,1,1,144.803333431839,2.95517007003753,2.95517007003753
2021-03-15,"GM1680","11",4268340181200,"Aa en Hunze",25445,30,0,0,117.901355865592,0,0
2021-03-15,"GM1681","11",5611021155000,"Borger-Odoorn",25559,65,1,0,254.31354904339,3.91251613912907,0
2021-03-15,"GM1684","11",5909227335000,"Cuijk",25130,90,1,0,358.137684042977,3.97930760047752,0
2021-03-15,"GM1685","11",974505035000,"Landerd",15730,34,0,0,216.147488874762,0,0
2021-03-15,"GM1690","11",1304817826400,"De Wolden",24330,58,1,0,238.388820386354,4.1101520756268,0
2021-03-15,"GM1695","11",7.825655e+12,"Noord-Beveland",7392,23,1,0,311.147186147186,13.5281385281385,0
2021-03-15,"GM1696","11",1275433087888.89,"Wijdemeren",24358,45,0,0,184.744231874538,0,0
2021-03-15,"GM1699","11",1822116668571.43,"Noordenveld",31253,78,2,1,249.576040700093,6.39938565897674,3.19969282948837
2021-03-15,"GM1700","11",4901590133500,"Twenterand",33743,98,0,1,290.430607829772,0,2.96357763091604
2021-03-15,"GM1701","11",1185685574700,"Westerveld",19460,27,0,1,138.746145940391,0,5.13874614594039
2021-03-15,"GM1702","11",2718693945000,"Sint Anthonis",11664,36,0,0,308.641975308642,0,0
2021-03-15,"GM1705","11",8023078156400,"Lingewaard",46601,143,0,0,306.860367803266,0,0
2021-03-15,"GM1706","11",2.1039836e+13,"Cranendonck",21138,66,0,0,312.233891569685,0,0
2021-03-15,"GM1708","11",5166964261777.78,"Steenwijkerland",44126,91,0,0,206.227620903776,0,0
2021-03-15,"GM1709","11",6554367305000,"Moerdijk",37129,101,0,1,272.024563010046,0,2.69331250504996
2021-03-15,"GM1711","11",1485833779000,"Echt-Susteren",31610,73,0,1,230.939576083518,0,3.16355583676052
2021-03-15,"GM1714","11",4807806666666.67,"Sluis",23210,24,0,0,103.40370529944,0,0
2021-03-15,"GM1719","11",4512769553333.33,"Drimmelen",27272,59,0,0,216.339102376063,0,0
2021-03-15,"GM1721","11",6339162225000,"Bernheze",31240,108,1,1,345.710627400768,3.20102432778489,3.20102432778489
2021-03-15,"GM1723","11",1381762941000,"Alphen-Chaam",10203,8,0,0,78.4083112809958,0,0
2021-03-15,"GM1724","11",NA,"Bergeijk",18635,62,0,0,332.707271263751,0,0
2021-03-15,"GM1728","11",5315023488000,"Bladel",20390,45,1,0,220.696419813634,4.90436488474743,0
2021-03-15,"GM1729","11",2032839405000,"Gulpen-Wittem",14171,15,0,0,105.849975301672,0,0
2021-03-15,"GM1730","11",3143257314400,"Tynaarlo",33887,52,0,0,153.451175967185,0,0
2021-03-15,"GM1731","11",1539927144583.33,"Midden-Drenthe",33185,53,0,0,159.710712671388,0,0
2021-03-15,"GM1734","11",5220398881000,"Overbetuwe",47906,53,0,0,110.633323592034,0,0
2021-03-15,"GM1735","11",3518239674545.45,"Hof van Twente",35017,74,2,1,211.325927406688,5.71151155153211,2.85575577576606
2021-03-15,"GM1740","11",9617915221428.57,"Neder-Betuwe",24339,58,0,0,238.300669707055,0,0
2021-03-15,"GM1742","11",1767162249000,"Rijssen-Holten",38177,59,0,0,154.543311417869,0,0
2021-03-15,"GM1771","11",2920371333.33333,"Geldrop-Mierlo",39726,135,1,0,339.827820570911,2.51724311534008,0
2021-03-15,"GM1773","11",3522361641900,"Olst-Wijhe",18252,28,1,0,153.407845715538,5.47885163269779,0
2021-03-15,"GM1774","11",9581704839909.09,"Dinkelland",26461,56,0,0,211.632213446204,0,0
2021-03-15,"GM1783","11",9664605787000,"Westland",110375,308,1,1,279.048697621744,0.906002265005662,0.906002265005662
2021-03-15,"GM1842","11",642103357750,"Midden-Delfland",19341,57,0,0,294.710718163487,0,0
2021-03-15,"GM1859","11",2129164759200,"Berkelland",43747,69,1,0,157.725101149793,2.28587103115642,0
2021-03-15,"GM1876","11",1036223353500,"Bronckhorst",36055,97,1,0,269.033421162113,2.77354042435169,0
2021-03-15,"GM1883","11",2322312606666.67,"Sittard-Geleen",92429,141,1,3,152.549524499886,1.08191152127579,3.24573456382737
2021-03-15,"GM1884","11",6332997451846.15,"Kaag en Braassem",27297,111,0,0,406.638092098033,0,0
2021-03-15,"GM1891","11",214162476285.714,"Dantumadiel",18922,49,0,1,258.957826868196,0,5.28485360955502
2021-03-15,"GM1892","11",12212789040000,"Zuidplas",43885,124,0,0,282.556682237667,0,0
2021-03-15,"GM1894","11",4816970944000,"Peel en Maas",43425,120,2,2,276.338514680484,4.60564191134139,4.60564191134139
2021-03-15,"GM1895","11",3974269708850,"Oldambt",38209,104,1,2,272.187181030647,2.61718443298699,5.23436886597399
2021-03-15,"GM1896","11",30133846800000,"Zwartewaterland",22685,177,2,0,780.251267357285,8.81639850121225,0
2021-03-15,"GM1900","11",6318294383300,"Súdwest-Fryslân",89987,356,2,2,395.612699612166,2.22254325624812,2.22254325624812
2021-03-15,"GM1901","11",12494485126571.4,"Bodegraven-Reeuwijk",34872,87,2,0,249.483826565726,5.73526038082129,0
2021-03-15,"GM1903","11",3520176239833.33,"Eijsden-Margraten",25768,21,0,0,81.4964296802235,0,0
2021-03-15,"GM1904","11",4561540586733.33,"Stichtse Vecht",64931,136,6,0,209.453111764796,9.24057846021161,0
2021-03-15,"GM1911","11",5289610493625,"Hollands Kroon",48432,201,1,1,415.014866204163,2.06475057813016,2.06475057813016
2021-03-15,"GM1916","11",543531093250,"Leidschendam-Voorburg",76534,185,1,0,241.722633078109,1.30660882744924,0
2021-03-15,"GM1924","11",11244081246363.6,"Goeree-Overflakkee",50049,91,2,11,181.821814621671,3.99608383783892,21.978461108114
2021-03-15,"GM1926","11",654959638000,"Pijnacker-Nootdorp",55308,130,2,0,235.047371085557,3.61611340131627,0
2021-03-15,"GM1930","11",20775862800000,"Nissewaard",85219,320,3,0,375.503115502411,3.52034170783511,0
2021-03-15,"GM1931","11",43763474477857.1,"Krimpenerwaard",56319,208,5,1,369.324739430743,8.87799854400824,1.77559970880165
2021-03-15,"GM1940","11",3243715014000,"De Fryske Marren",51564,174,1,0,337.444728880614,1.93933752230238,0
2021-03-15,"GM1942","11",5265117775833.33,"Gooise Meren",58055,112,1,0,192.920506416329,1.72250452157437,0
2021-03-15,"GM1945","11",4659433346666.67,"Berg en Dal",34992,56,1,0,160.036579789666,2.85779606767261,0
2021-03-15,"GM1948","11",3402096924272.73,"Meierijstad",81194,285,1,0,351.011158459985,1.2316180998596,0
2021-03-15,"GM1949","11",3177202674600,"Waadhoeke",46090,152,1,0,329.789542200043,2.16966804078976,0
2021-03-15,"GM1950","11",3934647518571.43,"Westerwolde",25733,59,1,0,229.27758131582,3.88606070026814,0
2021-03-15,"GM1952","11",3745749763833.33,"Midden-Groningen",60797,113,0,1,185.864434100367,0,1.6448180008882
2021-03-15,"GM1954","11",628562352666.667,"Beekdaelen",35938,90,0,1,250.431298347153,0,2.78256998163504
2021-03-15,"GM1955","11",3157456767500,"Montferland",36011,62,3,0,172.16961483991,8.33078781483436,0
2021-03-15,"GM1959","11",18867786666666.7,"Altena",55967,130,0,0,232.279736273161,0,0
2021-03-15,"GM1960","11",15514907049300,"West Betuwe",51128,134,0,0,262.087310280081,0,0
2021-03-15,"GM1961","11",10474861275333.3,"Vijfheerenlanden",56811,176,2,0,309.799158613649,3.52044498424601,0
2021-03-15,"GM1963","11",12629525400833.3,"Hoeksche Waard",87401,329,7,2,376.425899017174,8.00906168121646,2.28830333749042
2021-03-15,"GM1966","11",5107710981375,"Het Hogeland",47801,72,2,0,150.624463923349,4.18401288675969,0
2021-03-15,"GM1969","11",6021517148333.33,"Westerkwartier",63329,91,1,0,143.694042223942,1.5790554090543,0
2021-03-15,"GM1970","11",1391140002666.67,"Noardeast-Fryslân",45228,139,1,1,307.331741399133,2.21101972229592,2.21101972229592
2021-03-15,"GM1978","11",7335783119000,"Molenlanden",43909,183,2,1,416.771049215423,4.55487485481336,2.27743742740668
2021-03-15,"GM1979","11",1474648593360,"Eemsdelta",45528,60,0,1,131.787032156036,0,2.19645053593393
2021-03-22,"GM0014","12",7098417305000,"Groningen",232874,385,2,1,165.325454967064,0.858833532296435,0.429416766148217
2021-03-22,"GM0034","12",2.559945e+13,"Almere",211893,581,9,0,274.194994643523,4.24742676728349,0
2021-03-22,"GM0037","12",8252424992200,"Stadskanaal",31686,60,1,0,189.358076121947,3.15596793536578,0
2021-03-22,"GM0047","12",5374111430666.67,"Veendam",27384,70,1,0,255.623721881391,3.65176745544844,0
2021-03-22,"GM0050","12",8853014171000,"Zeewolde",22653,42,0,0,185.40590650245,0,0
2021-03-22,"GM0059","12",3299256238550,"Achtkarspelen",27843,47,2,0,168.803649032073,7.1831340013648,0
2021-03-22,"GM0060","12",7.08678e+12,"Ameland",3716,0,0,0,0,0,0
2021-03-22,"GM0072","12",5371824872000,"Harlingen",15722,36,0,0,228.978501462918,0,0
2021-03-22,"GM0074","12",2474677277800,"Heerenveen",50493,99,0,0,196.066781534074,0,0
2021-03-22,"GM0080","12",2909457051312.5,"Leeuwarden",124084,231,2,1,186.164211340705,1.61181135359917,0.805905676799587
2021-03-22,"GM0085","12",2778668065444.44,"Ooststellingwerf",25469,90,0,0,353.370764458754,0,0
2021-03-22,"GM0086","12",1295394748909.09,"Opsterland",29733,50,2,1,168.163320216594,6.72653280866377,3.36326640433189
2021-03-22,"GM0088","12",2.70437e+12,"Schiermonnikoog",947,3,0,0,316.789862724393,0,0
2021-03-22,"GM0090","12",1940934778800,"Smallingerland",56150,154,1,1,274.26536064114,1.78094390026714,1.78094390026714
2021-03-22,"GM0093","12",1.996976e+13,"Terschelling",4888,7,1,0,143.207855973813,20.4582651391162,0
2021-03-22,"GM0096","12",3.70216e+13,"Vlieland",1155,0,0,0,0,0,0
2021-03-22,"GM0098","12",4816005685444.44,"Weststellingwerf",25914,77,1,0,297.136682874122,3.85891795940418,0
2021-03-22,"GM0106","12",2223586334500,"Assen",68599,191,0,1,278.429714718873,0,1.45774719748101
2021-03-22,"GM0109","12",4636638258375,"Coevorden",35297,80,0,0,226.648157067173,0,0
2021-03-22,"GM0114","12",13134620730000,"Emmen",107048,453,8,0,423.174650624019,7.47328301322771,0
2021-03-22,"GM0118","12",2114328907125,"Hoogeveen",55699,131,0,0,235.192732365033,0,0
2021-03-22,"GM0119","12",3362064058666.67,"Meppel",33920,106,1,0,312.5,2.94811320754717,0
2021-03-22,"GM0141","12",12101138009333.3,"Almelo",73107,110,2,0,150.46438781512,2.7357161420931,0
2021-03-22,"GM0147","12",2118100630000,"Borne",23312,40,0,0,171.585449553878,0,0
2021-03-22,"GM0148","12",5732321934050,"Dalfsen",28587,84,1,0,293.839857277784,3.49809353902123,0
2021-03-22,"GM0150","12",6821662978400,"Deventer",100719,213,0,1,211.47946266345,0,0.99286132705845
2021-03-22,"GM0153","12",3272444777600,"Enschede",159640,258,1,0,161.613630669005,0.626409421197695,0
2021-03-22,"GM0158","12",3470445171500,"Haaksbergen",24311,28,0,0,115.174200978981,0,0
2021-03-22,"GM0160","12",4579712887000,"Hardenberg",60948,145,4,0,237.907724617707,6.56297171359191,0
2021-03-22,"GM0163","12",6524688251250,"Hellendoorn",35916,94,1,0,261.721795300145,2.78427441808665,0
2021-03-22,"GM0164","12",7254984720000,"Hengelo",81140,86,1,0,105.9896475228,1.23243776189302,0
2021-03-22,"GM0166","12",4465292646666.67,"Kampen",54319,91,1,1,167.528857305915,1.84097645391115,1.84097645391115
2021-03-22,"GM0168","12",1406704168625,"Losser",22683,33,0,0,145.483401666446,0,0
2021-03-22,"GM0171","12",11892008160000,"Noordoostpolder",47291,81,1,0,171.279947558732,2.11456725381151,0
2021-03-22,"GM0173","12",4747349354333.33,"Oldenzaal",31836,56,0,0,175.901495162709,0,0
2021-03-22,"GM0175","12",1543971082687.5,"Ommen",18009,27,0,0,149.925037481259,0,0
2021-03-22,"GM0177","12",4874683226718.18,"Raalte",37712,55,0,1,145.842172252864,0,2.65167585914298
2021-03-22,"GM0180","12",2420559808000,"Staphorst",17145,40,0,0,233.304170312044,0,0
2021-03-22,"GM0183","12",2855113127500,"Tubbergen",21275,76,1,1,357.226792009401,4.70035252643948,4.70035252643948
2021-03-22,"GM0184","12",5300674560000,"Urk",21031,33,0,0,156.911226285008,0,0
2021-03-22,"GM0189","12",2831605053375,"Wierden",24446,50,0,0,204.532438844801,0,0
2021-03-22,"GM0193","12",5512176482100,"Zwolle",128840,359,4,5,278.64017385905,3.10462589257994,3.88078236572493
2021-03-22,"GM0197","12",12808608217333.3,"Aalten",27121,140,0,1,516.205154677187,0,3.68717967626562
2021-03-22,"GM0200","12",3098914060500,"Apeldoorn",163818,429,3,0,261.875984324067,1.83130058967879,0
2021-03-22,"GM0202","12",3456680183333.33,"Arnhem",161348,298,1,2,184.693953442249,0.619778367255869,1.23955673451174
2021-03-22,"GM0203","12",2953981794666.67,"Barneveld",59082,137,1,0,231.881114383399,1.69256287871094,0
2021-03-22,"GM0209","12",1235261382500,"Beuningen",25890,53,1,0,204.712244109695,3.86249517188103,0
2021-03-22,"GM0213","12",4604196066000,"Brummen",20726,45,0,0,217.118595001447,0,0
2021-03-22,"GM0214","12",3519738548000,"Buren",26749,76,1,1,284.122770944708,3.73845751243037,3.73845751243037
2021-03-22,"GM0216","12",7964748406666.67,"Culemborg",28955,91,1,1,314.280780521499,3.4536349507857,3.4536349507857
2021-03-22,"GM0221","12",1611898932000,"Doesburg",11077,23,0,0,207.637446962174,0,0
2021-03-22,"GM0222","12",5982546981500,"Doetinchem",58001,194,2,0,334.476991776004,3.4482164100619,0
2021-03-22,"GM0225","12",6883096586500,"Druten",18926,48,1,0,253.619359611117,5.28373665856494,0
2021-03-22,"GM0226","12",1209888842000,"Duiven",25126,35,0,0,139.297938390512,0,0
2021-03-22,"GM0228","12",4519046903600,"Ede",117165,299,0,2,255.1956642342,0,1.70699440959331
2021-03-22,"GM0230","12",5025528847500,"Elburg",23161,66,0,0,284.961789214628,0,0
2021-03-22,"GM0232","12",5538434279166.67,"Epe",33178,89,1,1,268.250045210682,3.01404545180541,3.01404545180541
2021-03-22,"GM0233","12",4879823560500,"Ermelo",27008,45,1,0,166.617298578199,3.70260663507109,0
2021-03-22,"GM0243","12",4405682981250,"Harderwijk",48414,139,2,0,287.10703515512,4.13103647705209,0
2021-03-22,"GM0244","12",4976937906000,"Hattem",12209,28,0,0,229.339012204112,0,0
2021-03-22,"GM0246","12",4175691622500,"Heerde",18589,83,0,1,446.500618645435,0,5.37952552584862
2021-03-22,"GM0252","12",28183774102500,"Heumen",16454,32,0,0,194.481585024918,0,0
2021-03-22,"GM0262","12",897695759300,"Lochem",33729,79,0,0,234.219810845267,0,0
2021-03-22,"GM0263","12",11871617580000,"Maasdriel",25030,172,0,4,687.175389532561,0,15.9808230123851
2021-03-22,"GM0267","12",3822035619500,"Nijkerk",43171,77,1,0,178.360473465984,2.31636978527252,0
2021-03-22,"GM0268","12",7936251334000,"Nijmegen",177659,530,3,4,298.32431793492,1.68862821472596,2.25150428630129
2021-03-22,"GM0269","12",4837140040500,"Oldebroek",23646,88,0,0,372.15596718261,0,0
2021-03-22,"GM0273","12",2208845385250,"Putten",24112,66,0,0,273.722627737226,0,0
2021-03-22,"GM0274","12",9152499870000,"Renkum",31419,42,2,0,133.677074381744,6.36557497055922,0
2021-03-22,"GM0275","12",1528250194500,"Rheden",43761,109,1,0,249.080231256141,2.28513973629487,0
2021-03-22,"GM0277","12",82761126000,"Rozendaal",1704,0,0,0,0,0,0
2021-03-22,"GM0279","12",2430307327500,"Scherpenzeel",9880,35,0,0,354.251012145749,0,0
2021-03-22,"GM0281","12",12249094845000,"Tiel",42159,150,4,0,355.79591546289,9.48789107901041,0
2021-03-22,"GM0285","12",2575873856333.33,"Voorst",24552,56,0,0,228.087324861518,0,0
2021-03-22,"GM0289","12",3354056315714.29,"Wageningen",39664,112,0,0,282.371924162969,0,0
2021-03-22,"GM0293","12",724159852500,"Westervoort",14971,37,0,0,247.144479326698,0,0
2021-03-22,"GM0294","12",4054598023750,"Winterswijk",28854,53,2,2,183.683371456297,6.93144797948291,6.93144797948291
2021-03-22,"GM0296","12",4232719151000,"Wijchen",41110,70,1,0,170.274872293846,2.43249817562637,0
2021-03-22,"GM0297","12",21748953566666.7,"Zaltbommel",28881,99,1,0,342.785914615145,3.46248398601157,0
2021-03-22,"GM0299","12",1128969515500,"Zevenaar",43750,90,0,0,205.714285714286,0,0
2021-03-22,"GM0301","12",2612989645000,"Zutphen",47934,85,0,0,177.327158175825,0,0
2021-03-22,"GM0302","12",4005567425166.67,"Nunspeet",27851,58,3,0,208.25105023159,10.7716060464615,0
2021-03-22,"GM0303","12",16545406658000,"Dronten",41555,74,1,0,178.077247022019,2.40644928408134,0
2021-03-22,"GM0307","12",4216735662750,"Amersfoort",157276,420,4,1,267.046466085099,2.54329967700094,0.635824919250235
2021-03-22,"GM0308","12",11238984870000,"Baarn",24868,82,1,1,329.741032652405,4.02123210551713,4.02123210551713
2021-03-22,"GM0310","12",9409197624000,"De Bilt",43137,102,3,0,236.455942694207,6.95458654982961,0
2021-03-22,"GM0312","12",9460841048000,"Bunnik",15191,35,0,0,230.399578697913,0,0
2021-03-22,"GM0313","12",1174781394000,"Bunschoten",21866,89,1,0,407.024604408671,4.57331016189518,0
2021-03-22,"GM0317","12",1655039563200,"Eemnes",9247,26,2,1,281.172272088245,21.6286363144804,10.8143181572402
2021-03-22,"GM0321","12",8820014056666.67,"Houten",50146,101,0,0,201.411877318231,0,0
2021-03-22,"GM0327","12",551437087000,"Leusden",30401,73,2,0,240.123680142101,6.57873096279728,0
2021-03-22,"GM0331","12",31063666240000,"Lopik",14467,57,0,0,394.000138245663,0,0
2021-03-22,"GM0335","12",16995508324800,"Montfoort",13917,35,0,0,251.490982251922,0,0
2021-03-22,"GM0339","12",1155830175000,"Renswoude",5444,29,0,0,532.69654665687,0,0
2021-03-22,"GM0340","12",22332525662000,"Rhenen",20119,67,1,0,333.018539688851,4.97042596550524,0
2021-03-22,"GM0342","12",10601743503500,"Soest",46606,93,0,0,199.545122945543,0,0
2021-03-22,"GM0344","12",17138783953750,"Utrecht",357597,917,7,0,256.433918629071,1.95751082922955,0
2021-03-22,"GM0345","12",13920547612500,"Veenendaal",66493,257,2,0,386.506850345149,3.0078354112463,0
2021-03-22,"GM0351","12",3267988612500,"Woudenberg",13362,22,0,0,164.646011076186,0,0
2021-03-22,"GM0352","12",3.253305e+13,"Wijk bij Duurstede",23914,53,0,1,221.627498536422,0,4.18165091578155
2021-03-22,"GM0353","12",8126984800000,"IJsselstein",34109,112,1,0,328.359084112698,2.93177753672051,0
2021-03-22,"GM0355","12",3449868811230.77,"Zeist",64905,86,1,1,132.501348124182,1.54071335028118,1.54071335028118
2021-03-22,"GM0356","12",3917080980000,"Nieuwegein",63462,210,4,0,330.906684315023,6.3029844631433,0
2021-03-22,"GM0358","12",4457175964285.71,"Aalsmeer",31859,101,0,0,317.021877648388,0,0
2021-03-22,"GM0361","12",9154935671428.57,"Alkmaar",109436,311,2,2,284.184363463577,1.82755217661464,1.82755217661464
2021-03-22,"GM0362","12",14600169325714.3,"Amstelveen",91675,187,3,0,203.981456231252,3.27242977911099,0
2021-03-22,"GM0363","12",18088723620000,"Amsterdam",872757,2103,30,10,240.960542281529,3.43738291414449,1.14579430471483
2021-03-22,"GM0370","12",NA,"Beemster",10022,32,1,0,319.29754540012,9.97804829375374,0
2021-03-22,"GM0373","12",4155662437500,"Bergen (NH,)",29839,104,0,1,348.537149368276,0,3.35131874392573
2021-03-22,"GM0375","12",NA,"Beverwijk",41626,154,0,1,369.961082016048,0,2.40234468841589
2021-03-22,"GM0376","12",3549181104000,"Blaricum",11540,41,1,0,355.28596187175,8.66551126516464,0
2021-03-22,"GM0377","12",1665367520000,"Bloemendaal",23571,62,0,0,263.035085486403,0,0
2021-03-22,"GM0383","12",2373721107500,"Castricum",35986,183,2,2,508.531095425999,5.55771688990163,5.55771688990163
2021-03-22,"GM0384","12",474035055000,"Diemen",30780,48,0,0,155.945419103314,0,0
2021-03-22,"GM0385","12",4716674036500,"Edam-Volendam",36197,263,3,1,726.579550791502,8.28797966682322,2.76265988894107
2021-03-22,"GM0388","12",3987726465000,"Enkhuizen",18591,43,2,0,231.294712495293,10.7578936044323,0
2021-03-22,"GM0392","12",22021134610000,"Haarlem",162902,458,3,1,281.150630440387,1.84159801598507,0.613866005328357
2021-03-22,"GM0394","12",6451788971250,"Haarlemmermeer",156002,516,2,2,330.764990192433,1.28203484570711,1.28203484570711
2021-03-22,"GM0396","12",NA,"Heemskerk",39182,134,2,1,341.993772650707,5.10438466642846,2.55219233321423
2021-03-22,"GM0397","12",2.982795e+13,"Heemstede",27234,74,0,0,271.71917456121,0,0
2021-03-22,"GM0398","12",3715644663333.33,"Heerhugowaard",57587,261,1,0,453.227290881623,1.73650303019779,0
2021-03-22,"GM0399","12",9057110760000,"Heiloo",23968,65,1,3,271.194926568758,4.17222963951936,12.5166889185581
2021-03-22,"GM0400","12",32188440120000,"Den Helder",56296,248,4,1,440.528634361233,7.10530055421344,1.77632513855336
2021-03-22,"GM0402","12",8120422626666.67,"Hilversum",90831,142,1,0,156.334291156103,1.10094571236692,0
2021-03-22,"GM0405","12",10503253500000,"Hoorn",73261,295,2,0,402.669906225686,2.72996546593686,0
2021-03-22,"GM0406","12",3761796666666.67,"Huizen",41273,123,1,0,298.015651878952,2.42289147869067,0
2021-03-22,"GM0415","12",2568341502000,"Landsmeer",11491,28,0,0,243.668958315203,0,0
2021-03-22,"GM0416","12",2.70352e+12,"Langedijk",28163,72,1,1,255.654582253311,3.55075808685154,3.55075808685154
2021-03-22,"GM0417","12",3386356848000,"Laren",11280,22,0,0,195.035460992908,0,0
2021-03-22,"GM0420","12",6445149990000,"Medemblik",45101,191,2,1,423.493935832908,4.43449147469014,2.21724573734507
2021-03-22,"GM0431","12",2296881848000,"Oostzaan",9735,19,0,0,195.172059578839,0,0
