Version,Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,RNA_per_ml,RNA_flow_per_100000
1,8/2/2020,4019,Deventer,609,
1,8/2/2020,10008,Driebergen,0,
1,8/2/2020,3033,Echten,90,
1,8/2/2020,5002,Enschede,78,
1,8/2/2020,4023,Kampen,0,
1,8/2/2020,2011,Leeuwarden,0,
1,8/2/2020,13033,Leiden Zuid-West,0,
1,8/2/2020,3027,Smilde,0,
1,8/2/2020,23002,Terneuzen,0,
1,8/2/2020,21001,Walcheren,6582,
1,8/2/2020,4026,Zwolle,0,
1,8/2/2020,15005,Houtrust,1200,
1,8/3/2020,9016,Arnhem,189,
1,8/3/2020,28002,Asten,0,
1,8/3/2020,2021,Damwoude,0,
1,8/3/2020,2012,Drachten,0,
1,8/3/2020,13010,Haarlem Waarderpolder,548,
1,8/3/2020,15008,Harnaschpolder,1134,
1,8/3/2020,2022,Joure,0,
1,8/3/2020,9024,Nijmegen,603,
1,8/3/2020,5012,Oldenzaal,132,
1,8/3/2020,17011,Ridderkerk,2877,
1,8/3/2020,10009,Utrecht,750,
1,8/4/2020,15007,De Groote Lucht,406,
1,8/4/2020,5025,Den Ham,75,
1,8/4/2020,12023,Den Helder,0,
1,8/4/2020,4024,Hardenberg,0,
1,8/4/2020,25020,Kaatsheuvel,169,
1,8/4/2020,25027,Lage Zwaluwe,0,
1,8/4/2020,25017,Nieuwveer,289,
1,8/4/2020,17054,Piershil,0,
1,8/4/2020,25013,Riel,570,
1,8/4/2020,32002,Tilburg,84,
1,8/4/2020,4027,Tollebeek,186,
1,8/4/2020,12021,Wervershoof,396,
1,8/4/2020,12018,Wieringen,0,
1,8/5/2020,10027,Amersfoort,296,
1,8/5/2020,11008,Blaricum,0,
1,8/5/2020,8021,Ede,191,
1,8/5/2020,5002,Enschede,173,
1,8/5/2020,7022,Etten,69,
1,8/5/2020,13030,Leimuiden,0,
1,8/5/2020,10037,Loenen,55,
1,8/5/2020,30007,Bosscherveld,36,
1,8/5/2020,13038,Nieuwveen,571,
1,8/5/2020,30023,Panheel,0,
1,8/5/2020,30011,Simpelveld,0,
1,8/5/2020,27010,Sint-Oedenrode,0,
1,8/5/2020,30022,Susteren,0,
1,8/5/2020,30017,Venlo,41,
1,8/5/2020,30020,Venray,0,
1,8/5/2020,7016,Winterswijk,0,
1,8/5/2020,10020,Woudenberg,0,
1,8/6/2020,3010,Assen,136,
1,8/6/2020,1033,Garmerwolde,33,
1,8/6/2020,1039,Scheemda,0,
1,8/6/2020,3028,Sleen,58,
1,8/6/2020,1008,Stadskanaal,141,
1,8/6/2020,3023,Tweede Exloermond,0,
1,8/7/2020,28003,Aarle-Rixtel,322,
1,8/7/2020,8022,Apeldoorn,0,
1,8/7/2020,27008,'S Hertogenbosch,151,
1,8/7/2020,28005,Dinther,79,
1,8/7/2020,8017,Epe,164,
1,8/7/2020,6004,Lelystad,119,
1,8/7/2020,6006,Zeewolde,0,
1,8/8/2020,1034,Feerwerd,0,
1,8/8/2020,2038,Franeker,0,
1,8/9/2020,9016,Arnhem,96,
1,8/9/2020,15007,De Groote Lucht,594,
1,8/9/2020,13010,Haarlem Waarderpolder,526,
1,8/9/2020,9024,Nijmegen,111,
1,8/10/2020,12023,Den Helder,264,
1,8/10/2020,4019,Deventer,194,
1,8/10/2020,3033,Echten,210,
1,8/10/2020,5002,Enschede,353,
1,8/10/2020,2015,Gorredijk,116,
1,8/10/2020,15008,Harnaschpolder,1121,
1,8/10/2020,15005,Houtrust,946,
1,8/10/2020,4023,Kampen,288,
1,8/10/2020,2011,Leeuwarden,0,
1,8/10/2020,3027,Smilde,0,
1,8/10/2020,32002,Tilburg,310,
1,8/10/2020,4027,Tollebeek,0,
1,8/10/2020,21001,Walcheren,132,
1,8/10/2020,12021,Wervershoof,334,
1,8/10/2020,12018,Wieringen,0,
1,8/10/2020,4026,Zwolle,0,
1,8/11/2020,10027,Amersfoort,689,
1,8/11/2020,11014,Amsterdam West,1041,
1,8/11/2020,9016,Arnhem,76,
1,8/11/2020,9013,Asperen,0,
1,8/11/2020,28002,Asten,0,
1,8/11/2020,25021,Bath,350,
1,8/11/2020,9017,Bergharen,0,
1,8/11/2020,11008,Blaricum,188,
1,8/11/2020,16010,Kralingseveer,590,
1,8/11/2020,2021,Damwoude,1000,
1,8/11/2020,2012,Drachten,0,
1,8/11/2020,8021,Ede,238,
1,8/11/2020,2022,Joure,0,
1,8/11/2020,25020,Kaatsheuvel,0,
1,8/11/2020,25027,Lage Zwaluwe,385,
1,8/11/2020,13033,Leiden Zuid-West,390,
1,8/11/2020,25017,Nieuwveer,111,
1,8/11/2020,17054,Piershil,159,
1,8/11/2020,25012,Putte,0,
1,8/11/2020,17011,Ridderkerk,628,
1,8/11/2020,25013,Riel,0,
1,8/11/2020,27010,Sint-Oedenrode,0,
1,8/11/2020,10009,Utrecht,980,
1,8/11/2020,10020,Woudenberg,107,
1,8/12/2020,5025,Den Ham,0,
1,8/12/2020,10008,Driebergen,75,
1,8/12/2020,7022,Etten,243,
1,8/12/2020,4024,Hardenberg,0,
1,8/12/2020,29003,Land Van Cuijk,69,
1,8/12/2020,13030,Leimuiden,0,
1,8/12/2020,10037,Loenen,102,
1,8/12/2020,30007,Bosscherveld,235,
1,8/12/2020,13038,Nieuwveen,213,
1,8/12/2020,5012,Oldenzaal,201,
1,8/12/2020,30023,Panheel,0,
1,8/12/2020,30011,Simpelveld,122,
1,8/12/2020,3028,Sleen,0,
1,8/12/2020,30022,Susteren,40,
1,8/12/2020,30017,Venlo,228,
1,8/12/2020,30020,Venray,0,
1,8/12/2020,7016,Winterswijk,0,
1,8/13/2020,12006,Alkmaar,499,
1,8/13/2020,8022,Apeldoorn,479,
1,8/13/2020,12022,Beverwijk,243,
1,8/13/2020,8017,Epe,0,
1,8/13/2020,2038,Franeker,0,
1,8/13/2020,1033,Garmerwolde,354,
1,8/13/2020,2032,Harlingen,0,
1,8/13/2020,6004,Lelystad,448,
1,8/13/2020,6006,Zeewolde,1645,
1,8/14/2020,15007,De Groote Lucht,651,
1,8/14/2020,18006,Westerschouwen,0,
1,8/15/2020,9016,Arnhem,263,
1,8/15/2020,13010,Haarlem Waarderpolder,299,
1,8/15/2020,9024,Nijmegen,288,
1,8/16/2020,9013,Asperen,156,
1,8/16/2020,3010,Assen,130,
1,8/16/2020,28002,Asten,108,
1,8/16/2020,16010,Kralingseveer,359,
1,8/16/2020,12023,Den Helder,139,
1,8/16/2020,4019,Deventer,144,
1,8/16/2020,2038,Franeker,173,
1,8/16/2020,2015,Gorredijk,86,
1,8/16/2020,4023,Kampen,130,
1,8/16/2020,1039,Scheemda,135,
1,8/16/2020,1008,Stadskanaal,0,
1,8/16/2020,32002,Tilburg,297,
1,8/16/2020,4027,Tollebeek,193,
1,8/16/2020,3023,Tweede Exloermond,0,
1,8/16/2020,12018,Wieringen,602,
1,8/16/2020,4026,Zwolle,47,
1,8/17/2020,10027,Amersfoort,221,
1,8/17/2020,11014,Amsterdam West,361,
1,8/17/2020,11008,Blaricum,516,
1,8/17/2020,8021,Ede,110,
1,8/17/2020,29003,Land Van Cuijk,267,
1,8/17/2020,5012,Oldenzaal,90,
1,8/17/2020,10020,Woudenberg,34,
1,8/18/2020,28003,Aarle-Rixtel,114,
1,8/18/2020,25021,Bath,46,
1,8/18/2020,9017,Bergharen,0,
1,8/18/2020,2021,Damwoude,93,
1,8/18/2020,27008,'S Hertogenbosch,244,
1,8/18/2020,28005,Dinther,0,
1,8/18/2020,3033,Echten,0,
1,8/18/2020,2032,Harlingen,0,
1,8/18/2020,15008,Harnaschpolder,434,
1,8/18/2020,15005,Houtrust,320,
1,8/18/2020,25020,Kaatsheuvel,389,
1,8/18/2020,25027,Lage Zwaluwe,0,
1,8/18/2020,2011,Leeuwarden,291,
1,8/18/2020,13033,Leiden Zuid-West,204,
1,8/18/2020,10037,Loenen,196,
1,8/18/2020,25017,Nieuwveer,401,
1,8/18/2020,17054,Piershil,0,
1,8/18/2020,25012,Putte,521,
1,8/18/2020,25013,Riel,0,
1,8/18/2020,3027,Smilde,0,
1,8/18/2020,21001,Walcheren,93,
1,8/19/2020,12006,Alkmaar,171,
1,8/19/2020,8022,Apeldoorn,80,
1,8/19/2020,5025,Den Ham,0,
1,8/19/2020,10008,Driebergen,282,
1,8/19/2020,5002,Enschede,0,
1,8/19/2020,8017,Epe,0,
1,8/19/2020,7022,Etten,0,
1,8/19/2020,1033,Garmerwolde,0,
1,8/19/2020,4024,Hardenberg,34,
1,8/19/2020,6004,Lelystad,278,
1,8/19/2020,30007,Bosscherveld,215,
1,8/19/2020,30023,Panheel,0,
1,8/19/2020,17011,Ridderkerk,726,
1,8/19/2020,30011,Simpelveld,371,
1,8/19/2020,27010,Sint-Oedenrode,0,
1,8/19/2020,30022,Susteren,0,
1,8/19/2020,10009,Utrecht,410,
1,8/19/2020,30017,Venlo,73,
1,8/19/2020,30020,Venray,265,
1,8/19/2020,7016,Winterswijk,0,
1,8/19/2020,6006,Zeewolde,172,
1,8/19/2020,2022,Joure,0,
1,8/19/2020,2037,Warns,0,
1,8/20/2020,3010,Assen,0,
1,8/20/2020,13038,Nieuwveen,62,
1,8/20/2020,1039,Scheemda,0,
1,8/20/2020,23002,Terneuzen,0,
1,8/20/2020,3023,Tweede Exloermond,0,
1,8/20/2020,13030,Leimuiden,0,
1,8/20/2020,1008,Stadskanaal,0,
1,8/20/2020,12021,Wervershoof,738,
1,8/21/2020,16010,Kralingseveer,205,
1,8/21/2020,2021,Damwoude,231,
1,8/21/2020,13010,Haarlem Waarderpolder,690,
1,8/21/2020,27010,Sint-Oedenrode,0,
1,8/22/2020,32002,Tilburg,440,
1,8/22/2020,4027,Tollebeek,0,
1,8/23/2020,10027,Amersfoort,540,
1,8/23/2020,11014,Amsterdam West,1592,
1,8/23/2020,2012,Drachten,0,
1,8/23/2020,3033,Echten,0,
1,8/23/2020,8021,Ede,263,
1,8/23/2020,29003,Land Van Cuijk,82,
1,8/23/2020,5012,Oldenzaal,0,
1,8/23/2020,3028,Sleen,0,
1,8/23/2020,3027,Smilde,0,
1,8/23/2020,10009,Utrecht,773,
1,8/23/2020,10020,Woudenberg,0,
1,8/24/2020,28002,Asten,92,
1,8/24/2020,27008,'S Hertogenbosch,799,
1,8/24/2020,28005,Dinther,0,
1,8/24/2020,15008,Harnaschpolder,179,
1,8/24/2020,15005,Houtrust,413,
1,8/24/2020,10037,Loenen,60,
1,8/25/2020,28003,Aarle-Rixtel,39,
1,8/25/2020,12006,Alkmaar,94,
1,8/25/2020,6005,Almere,897,
1,8/25/2020,8022,Apeldoorn,0,
1,8/25/2020,9013,Asperen,0,
1,8/25/2020,3010,Assen,0,
1,8/25/2020,25021,Bath,331,
1,8/25/2020,12022,Beverwijk,79,
1,8/25/2020,15007,De Groote Lucht,277,
1,8/25/2020,10008,Driebergen,134,
1,8/25/2020,8017,Epe,0,
1,8/25/2020,25020,Kaatsheuvel,0,
1,8/25/2020,25027,Lage Zwaluwe,0,
1,8/25/2020,6004,Lelystad,329,
1,8/25/2020,25017,Nieuwveer,58,
1,8/25/2020,17054,Piershil,131,
1,8/25/2020,17011,Ridderkerk,529,
1,8/25/2020,25013,Riel,0,
1,8/25/2020,1039,Scheemda,0,
1,8/25/2020,1008,Stadskanaal,46,
1,8/25/2020,3023,Tweede Exloermond,0,
1,8/25/2020,21001,Walcheren,0,
1,8/25/2020,18006,Westerschouwen,0,
1,8/25/2020,6006,Zeewolde,208,
1,8/26/2020,9016,Arnhem,270,
1,8/26/2020,5025,Den Ham,0,
1,8/26/2020,12023,Den Helder,24,
1,8/26/2020,4019,Deventer,171,
1,8/26/2020,5002,Enschede,58,
1,8/26/2020,7022,Etten,0,
1,8/26/2020,2038,Franeker,0,
1,8/26/2020,4024,Hardenberg,0,
1,8/26/2020,2032,Harlingen,0,
1,8/26/2020,2022,Joure,0,
1,8/26/2020,4023,Kampen,0,
1,8/26/2020,13030,Leimuiden,0,
1,8/26/2020,30007,Bosscherveld,240,
1,8/26/2020,13038,Nieuwveen,0,
1,8/26/2020,30023,Panheel,36,
1,8/26/2020,30011,Simpelveld,47,
1,8/26/2020,3028,Sleen,0,
1,8/26/2020,30022,Susteren,443,
1,8/26/2020,30017,Venlo,292,
1,8/26/2020,2037,Warns,0,
1,8/26/2020,12021,Wervershoof,0,
1,8/26/2020,12018,Wieringen,0,
1,8/26/2020,7016,Winterswijk,0,
1,8/26/2020,4026,Zwolle,0,
1,8/27/2020,2015,Gorredijk,0,
1,8/27/2020,2011,Leeuwarden,59,
1,8/27/2020,23002,Terneuzen,59,
1,8/28/2020,6005,Almere,627,
1,8/28/2020,6003,Dronten,0,
1,8/28/2020,1033,Garmerwolde,0,
1,8/28/2020,32002,Tilburg,328,
1,8/28/2020,4027,Tollebeek,24,
1,8/29/2020,10027,Amersfoort,178,
1,8/29/2020,2021,Damwoude,0,
1,8/29/2020,8021,Ede,201,
1,8/29/2020,2038,Franeker,0,
1,8/29/2020,29003,Land Van Cuijk,165,
1,8/29/2020,5012,Oldenzaal,371,
1,8/29/2020,10020,Woudenberg,0,
1,8/30/2020,28003,Aarle-Rixtel,63,
1,8/30/2020,27008,'S Hertogenbosch,122,
1,8/30/2020,28005,Dinther,97,
1,8/30/2020,2012,Drachten,0,
1,8/30/2020,10037,Loenen,65,
1,8/30/2020,27010,Sint-Oedenrode,268,
1,8/30/2020,21001,Walcheren,0,
1,8/30/2020,18006,Westerschouwen,0,
1,8/31/2020,6005,Almere,454,
1,8/31/2020,12006,Alkmaar,110,
1,8/31/2020,8022,Apeldoorn,51,
1,8/31/2020,12022,Beverwijk,110,
1,8/31/2020,8017,Epe,0,
1,8/31/2020,15008,Harnaschpolder,262,
1,8/31/2020,15005,Houtrust,672,
1,8/31/2020,13033,Leiden Zuid-West,35,
1,8/31/2020,6004,Lelystad,158,
1,8/31/2020,10009,Utrecht,534,
1,8/31/2020,6006,Zeewolde,41,
1,9/1/2020,11014,Amsterdam West,719,
1,9/1/2020,9013,Asperen,0,
1,9/1/2020,3001,Beilen,0,
1,9/1/2020,9017,Bergharen,50,
1,9/1/2020,12023,Den Helder,83,
1,9/1/2020,4019,Deventer,0,
1,9/1/2020,10008,Driebergen,208,
1,9/1/2020,3033,Echten,40,
1,9/1/2020,5002,Enschede,148,
1,9/1/2020,2015,Gorredijk,100,
1,9/1/2020,2022,Joure,0,
1,9/1/2020,4023,Kampen,62,
1,9/1/2020,2011,Leeuwarden,174,
1,9/1/2020,13030,Leimuiden,35,
1,9/1/2020,3014,Meppel,0,
1,9/1/2020,13038,Nieuwveen,0,
1,9/1/2020,9024,Nijmegen,77,
1,9/1/2020,17054,Piershil,0,
1,9/1/2020,4021,Raalte,0,
1,9/1/2020,17011,Ridderkerk,386,
1,9/1/2020,1039,Scheemda,0,
1,9/1/2020,3027,Smilde,0,
1,9/1/2020,4020,Steenwijk,0,
1,9/1/2020,2037,Warns,0,
1,9/1/2020,12021,Wervershoof,0,
1,9/1/2020,4026,Zwolle,152,
1,9/2/2020,9016,Arnhem,134,
1,9/2/2020,3010,Assen,91,
1,9/2/2020,28002,Asten,0,
1,9/2/2020,7022,Etten,0,
1,9/2/2020,13010,Haarlem Waarderpolder,92,
1,9/2/2020,16010,Kralingseveer,319,
1,9/2/2020,30007,Bosscherveld,416,
1,9/2/2020,30023,Panheel,0,
1,9/2/2020,30011,Simpelveld,0,
1,9/2/2020,3028,Sleen,0,
1,9/2/2020,1008,Stadskanaal,104,
1,9/2/2020,30022,Susteren,37,
1,9/2/2020,23002,Terneuzen,0,
1,9/2/2020,3023,Tweede Exloermond,0,
1,9/2/2020,30017,Venlo,337,
1,9/2/2020,30020,Venray,0,
1,9/2/2020,7016,Winterswijk,0,
1,9/3/2020,25001,Rijen,33,
1,9/3/2020,6003,Dronten,50,
1,9/3/2020,1033,Garmerwolde,144,
1,9/3/2020,25020,Kaatsheuvel,180,
1,9/3/2020,25013,Riel,262,
1,9/3/2020,4027,Tollebeek,53,
1,9/3/2020,25003,Waalwijk,55,
1,9/4/2020,8021,Ede,0,
1,9/4/2020,10020,Woudenberg,0,
1,9/4/2020,29003,Land Van Cuijk,0,
1,9/4/2020,28002,Asten,37,
1,9/4/2020,25008,Ossendrecht,58,
1,9/4/2020,25012,Putte,187,
1,9/4/2020,5012,Oldenzaal,129,
1,9/4/2020,10027,Amersfoort,210,
1,9/4/2020,28006,Vinkel,373,
1,9/4/2020,11010,Weesp,126,
1,9/4/2020,11004,Hilversum,363,
1,9/4/2020,11012,Huizen,509,
1,9/4/2020,11013,Horstermeer,655,
1,9/5/2020,27008,'S Hertogenbosch,0,
1,9/5/2020,5025,Den Ham,0,
1,9/5/2020,4024,Hardenberg,0,
1,9/5/2020,4025,Dalfsen,0,
1,9/5/2020,4018,Heino,0,
1,9/5/2020,4030,Hessenpoort,0,
1,9/5/2020,9017,Bergharen,0,
1,9/5/2020,9027,Druten,0,
1,9/5/2020,9010,Groesbeek,0,
1,9/5/2020,1046,Bellingwolde,0,
1,9/5/2020,1027,Oude Pekela,0,
1,9/5/2020,1040,Vriescheloo,0,
1,9/5/2020,4021,Raalte,14,
1,9/5/2020,9020,Overasselt,29,
1,9/5/2020,28003,Aarle-Rixtel,77,
1,9/5/2020,9030,Maasbommel,78,
1,9/5/2020,10031,Breukelen,82,
1,9/5/2020,4006,Olst,192,
1,9/5/2020,10036,Houten,180,
1,9/5/2020,10001,Zeist,122,
1,9/5/2020,28005,Dinther,149,
1,9/5/2020,10003,De Bilt,118,
1,9/5/2020,9039,Dreumel,244,
1,9/5/2020,10034,Ronde Venen,140,
1,9/5/2020,11006,Uithoorn,207,
1,9/5/2020,10037,Loenen,233,
1,9/5/2020,11005,Amstelveen,556,
1,9/6/2020,9029,Aalst,0,
1,9/6/2020,17016,Alblasserdam,0,
1,9/6/2020,12006,Alkmaar,676,
1,9/6/2020,6005,Almere,1423,
1,9/6/2020,13049,Alphen Kerk En Zanen,219,
1,9/6/2020,13035,Alphen Noord,934,
1,9/6/2020,17004,Ammerstol,99,
1,9/6/2020,8022,Apeldoorn,96,
1,9/6/2020,12014,Beemster,412,
1,9/6/2020,17002,Bergambacht,0,
1,9/6/2020,17068,Berkenwoude,144,
1,9/6/2020,12022,Beverwijk,590,
1,9/6/2020,27011,Biest-Houtakker,711,
1,9/6/2020,13042,Bodegraven,197,
1,9/6/2020,17074,Den Bommel,7,
1,9/6/2020,25023,Dongemond,72,
1,9/6/2020,8017,Epe,98,
1,9/6/2020,9037,Gorinchem,310,
1,9/6/2020,17065,Groot-Ammers,34,
1,9/6/2020,9040,Haaften,0,
1,9/6/2020,27009,Haaren,195,
1,9/6/2020,13012,Haarlem Schalkwijk,443,
1,9/6/2020,27005,Hapert,2124,
1,9/6/2020,17026,Hardinxveld-Giessendam,0,
1,9/6/2020,17062,Heenvliet,0,
1,9/6/2020,12001,Heiloo,0,
1,9/6/2020,13041,Katwijk,102,
1,9/6/2020,12016,Katwoude,189,
1,9/6/2020,13046,Leiden Noord,4386,
1,9/6/2020,13033,Leiden Zuid-West,30,
1,9/6/2020,6004,Lelystad,920,
1,9/6/2020,17075,Ooltgensplaat,0,
1,9/6/2020,17040,Oostvoorne,81,
1,9/6/2020,17013,Papendrecht,204,
1,9/6/2020,17057,Rozenburg,307,
1,9/6/2020,27010,Sint-Oedenrode,319,
1,9/6/2020,17052,Sliedrecht,165,
1,9/6/2020,27006,Soerendonk,0,
1,9/6/2020,13048,Waddinxveen-Randenburg,175,
1,9/6/2020,14002,Woerden,5752,
1,9/6/2020,12010,Zaandam-Oost,710,
1,9/6/2020,6006,Zeewolde,349,
1,9/7/2020,4019,Deventer,,0
1,9/7/2020,30016,Heugem,,0
1,9/7/2020,30005,Weert,,0
1,9/7/2020,10025,Bunnik,,0
1,9/7/2020,15004,Nieuwe Waterweg,,0
1,9/7/2020,9026,Dodewaard,,0
1,9/7/2020,1034,Feerwerd,,0
1,9/7/2020,1031,Gaarkeuken,,0
1,9/7/2020,17048,Goedereede,,0
1,9/7/2020,13030,Leimuiden,,0
1,9/7/2020,10038,Lopik,,0
1,9/7/2020,9042,Millingen Aan De Rijn,,0
1,9/7/2020,25017,Nieuwveer,,0
1,9/7/2020,13047,Nieuwe Wetering,,0
1,9/7/2020,10032,Oudewater,,0
1,9/7/2020,9015,Valburg,,0
1,9/7/2020,25014,Waspik,,0
1,9/7/2020,10029,Wijk Bij Duurstede,,0
1,9/7/2020,9032,Zetten,,0
1,9/7/2020,4026,Zwolle,,7.65386E+11
1,9/7/2020,26005,Sleeuwijk,,8.49708E+11
1,9/7/2020,30018,Meijel,,8.40593E+11
1,9/7/2020,30024,Roermond,,9.60071E+11
1,9/7/2020,30025,Gennep,,1.00958E+12
1,9/7/2020,25019,Chaam,,1.13677E+12
1,9/7/2020,30003,Limmel,,1.35195E+12
1,9/7/2020,1029,Leek,,4.6561E+12
1,9/7/2020,12026,Oosthuizen,,1.47266E+12
1,9/7/2020,4023,Kampen,,1.55405E+12
1,9/7/2020,13038,Nieuwveen,,2.10342E+12
1,9/7/2020,9038,Gendt,,2.20116E+12
1,9/7/2020,12013,Geestmerambacht,,2.23094E+12
1,9/7/2020,25001,Rijen,,2.7156E+12
1,9/7/2020,17055,Middelharnis,,2.87945E+12
1,9/7/2020,17056,Oude Tonge,,2.9836E+12
1,9/7/2020,25020,Kaatsheuvel,,4.19525E+12
1,9/7/2020,15008,Harnaschpolder,,5.30264E+12
1,9/7/2020,12021,Wervershoof,,5.47503E+12
1,9/7/2020,25003,Waalwijk,,5.69534E+12
1,9/7/2020,13023,Noordwijk,,6.03669E+12
1,9/7/2020,12023,Den Helder,,6.50018E+12
1,9/7/2020,1032,Marum,,7.86384E+12
1,9/7/2020,16010,Kralingseveer,,7.90402E+12
1,9/7/2020,16009,Kortenoord,,7.75339E+12
1,9/7/2020,13004,Heemstede,,1.0925E+13
1,9/7/2020,25026,Baarle-Nassau,,1.10162E+13
1,9/7/2020,16011,Groenedijk,,1.27069E+13
1,9/7/2020,10024,Montfoort,,1.37611E+13
1,9/7/2020,10012,De Meern,,1.3657E+13
1,9/7/2020,15007,De Groote Lucht,,1.4344E+13
1,9/7/2020,17076,Schelluinen,,1.62168E+13
1,9/7/2020,31005,Westpoort,,1.59006E+13
1,9/7/2020,11014,Amsterdam West,,1.78081E+13
1,9/7/2020,10035,Rhenen,,2.1866E+13
1,9/7/2020,15005,Houtrust,,2.90984E+13
1,9/8/2020,1039,Scheemda,,0
1,9/8/2020,2025,Akkrum,,0
1,9/8/2020,2020,Ameland,,0
1,9/8/2020,3001,Beilen,,0
1,9/8/2020,2029,Birdaard,,0
1,9/8/2020,3033,Echten,,0
1,9/8/2020,3022,Emmen,,0
1,9/8/2020,3034,Coevorden,,0
1,9/8/2020,2015,Gorredijk,,0
1,9/8/2020,2036,Grouw,,0
1,9/8/2020,2019,Kootstertille,,0
1,9/8/2020,3014,Meppel,,0
1,9/8/2020,2002,Oosterwolde,,0
1,9/8/2020,30013,Rimburg,,0
1,9/8/2020,2041,Schiermonnikoog,,0
1,9/8/2020,3028,Sleen,,0
1,9/8/2020,2026,Terschelling,,0
1,9/8/2020,2040,Vlieland,,0
1,9/8/2020,2037,Warns,,0
1,9/8/2020,30019,Wijlre,,0
1,9/8/2020,2016,Wolvega,,0
1,9/8/2020,13039,Gouda,,0
1,9/8/2020,25027,Lage Zwaluwe,,0
1,9/8/2020,9043,Lienden,,0
1,9/8/2020,30023,Panheel,,0
1,9/8/2020,30022,Susteren,,0
1,9/8/2020,13003,Velsen,,0
1,9/8/2020,5004,Vriezenveen,,0
1,9/8/2020,30015,Hoensbroek,,0
1,9/8/2020,2013,Burgum,,6.6717E+11
1,9/8/2020,30014,Kerkrade,,7.37878E+11
1,9/8/2020,4020,Steenwijk,,8.98599E+11
1,9/8/2020,30011,Simpelveld,,1.0294E+12
1,9/8/2020,9034,Eck En Wiel,,1.08476E+12
1,9/8/2020,14003,Leidsche Rijn,,1.83211E+12
1,9/8/2020,5002,Enschede,,1.96838E+12
1,9/8/2020,2038,Franeker,,2.13125E+12
1,9/8/2020,2031,Heerenveen,,2.15477E+12
1,9/8/2020,1045,Veendam,,2.1838E+12
1,9/8/2020,2012,Drachten,,2.35671E+12
1,9/8/2020,2032,Harlingen,,2.53392E+12
1,9/8/2020,17054,Piershil,,2.92253E+12
1,9/8/2020,2028,Dokkum,,3.12376E+12
1,9/8/2020,2021,Damwoude,,3.33721E+12
1,9/8/2020,17043,Strijen,,3.96824E+12
1,9/8/2020,17041,Hellevoetsluis,,4.29567E+12
1,9/8/2020,25013,Riel,,4.34937E+12
1,9/8/2020,30020,Venray,,4.44058E+12
1,9/8/2020,27003,Eindhoven,,4.5903E+12
1,9/8/2020,30017,Venlo,,4.94637E+12
1,9/8/2020,2030,Workum,,4.96709E+12
1,9/8/2020,2022,Joure,,5.38732E+12
1,9/8/2020,2027,Lemmer,,5.76066E+12
1,9/8/2020,17029,Vianen,,5.62613E+12
1,9/8/2020,17045,Oud-Beijerland,,5.874E+12
1,9/8/2020,2024,Sloten,,5.92606E+12
1,9/8/2020,13010,Haarlem Waarderpolder,,6.06429E+12
1,9/8/2020,2017,Sint Annaparochie,,6.5565E+12
1,9/8/2020,30007,Bosscherveld,,7.17914E+12
1,9/8/2020,9016,Arnhem,,1.15195E+13
1,9/8/2020,2011,Leeuwarden,,1.04014E+13
1,9/8/2020,13005,Zwanenburg,,1.13944E+13
1,9/8/2020,17066,Numansdorp,,1.15471E+13
1,9/8/2020,17078,Zwijndrecht,,1.20985E+13
1,9/8/2020,9024,Nijmegen,,1.23433E+13
1,9/8/2020,13044,Zwaanshoek,,1.39182E+13
1,9/8/2020,10028,Nieuwegein,,1.45829E+13
1,9/8/2020,17079,Barendrecht,,1.46357E+13
1,9/8/2020,17044,Dordrecht,,2.02533E+13
1,9/8/2020,2023,Bolsward,,2.82597E+13
1,9/9/2020,3031,Gieten,,0
1,9/9/2020,1026,Hoogezand,,0
1,9/9/2020,1038,Scheve Klap,,0
1,9/9/2020,3023,Tweede Exloermond,,0
1,9/9/2020,4022,Holten,,0
1,9/9/2020,7015,Lichtenvoorde,,0
1,9/9/2020,7021,Olburgen,,0
1,9/9/2020,7014,Ruurlo,,0
1,9/9/2020,1008,Stadskanaal,,0
1,9/9/2020,9013,Asperen,,0
1,9/9/2020,9031,Beesd,,0
1,9/9/2020,8019,Bennekom,,0
1,9/9/2020,17061,Dokhaven,,0
1,9/9/2020,4005,Genemuiden,,0
1,9/9/2020,5012,Oldenzaal,,0
1,9/9/2020,5023,Nijverdal,,0
1,9/9/2020,5022,Rijssen,,0
1,9/9/2020,25016,Nieuw-Vossemeer,,6.4372E+11
1,9/9/2020,27004,Boxtel,,1.04707E+12
1,9/9/2020,7017,Varsseveld,,1.15635E+12
1,9/9/2020,3032,Dieverbrug,,1.27208E+12
1,9/9/2020,7018,Dinxperlo,,1.674E+12
1,9/9/2020,7016,Winterswijk,,1.83886E+12
1,9/9/2020,25025,Halsteren,,2.11551E+12
1,9/9/2020,7002,Aalten,,2.04006E+12
1,9/9/2020,25028,Dinteloord,,2.05334E+12
1,9/9/2020,4021,Raalte,,3.39461E+12
1,9/9/2020,3010,Assen,,3.63678E+12
1,9/9/2020,33001,Foxhol,,3.75826E+12
1,9/9/2020,6003,Dronten,,3.88858E+12
1,9/9/2020,10008,Driebergen,,4.18981E+12
1,9/9/2020,9012,Geldermalsen,,5.18664E+12
1,9/9/2020,7022,Etten,,5.79729E+12
1,9/9/2020,7023,Haarlo,,5.80694E+12
1,9/9/2020,25012,Putte,,6.03269E+12
1,9/9/2020,17077,Spijkenisse,,6.54276E+12
